Carbon Monoxide,Butane,Humidity,Temp in °C,Class
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,115,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,115,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
232,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
232,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,115,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
448,163,62,34,1
653,211,121,32,1
438,157,75,15,1
218,103,27,15,1
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
393,151,54,33,1
543,196,83,35,1
716,230,119,33,1
573,194,85,12,1
409,147,45,13,1
260,100,6,13,1
231,114,13,24,0
232,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
643,193,109,36,1
240,107,15,15,1
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,113,13,24,0
231,113,13,24,0
232,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
454,169,42,32,1
678,215,68,32,1
444,156,32,16,1
240,110,0,13,1
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,115,13,24,0
230,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,23,0
231,114,13,23,0
231,114,13,23,0
232,114,13,23,0
231,114,13,23,0
639,204,71,32,1
221,122,3,11,1
231,114,13,23,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,23,0
231,114,13,23,0
231,114,13,23,0
231,114,13,23,0
231,115,13,23,0
231,114,13,23,0
231,114,13,24,0
231,114,13,24,0
230,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
441,166,67,32,1
652,222,117,35,1
430,169,65,15,1
208,114,26,13,1
231,114,13,24,0
231,114,13,24,0
231,115,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
230,114,13,24,0
231,114,13,23,0
231,114,13,23,0
231,114,13,23,0
231,113,13,23,0
231,114,13,23,0
462,166,65,35,1
676,220,114,33,1
472,176,70,15,1
262,117,22,11,1
230,114,13,23,0
231,114,13,23,0
231,113,13,23,0
231,113,13,23,0
231,114,13,23,0
230,114,13,23,0
231,114,13,23,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
230,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,23,0
231,114,13,23,0
231,114,13,23,0
633,198,111,33,1
225,113,8,11,1
231,114,13,23,0
231,113,13,23,0
231,114,13,23,0
231,113,13,24,0
231,114,13,24,0
231,113,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,23,0
231,114,13,23,0
231,114,13,23,0
231,114,13,23,0
231,114,13,23,0
230,114,13,23,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
393,153,44,32,1
549,198,75,33,1
720,238,92,35,1
563,191,63,12,1
403,152,46,14,1
258,107,20,12,1
231,115,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
230,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,113,13,24,0
231,113,13,24,0
231,114,13,24,0
231,113,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
230,114,13,24,0
231,114,13,24,0
231,114,13,24,0
230,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
230,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
230,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,113,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
230,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
230,114,13,24,0
231,114,13,24,0
230,114,13,24,0
231,114,13,24,0
231,113,13,24,0
230,114,13,24,0
231,114,13,24,0
231,113,13,24,0
649,199,80,34,1
230,111,24,15,1
230,114,13,24,0
231,114,13,24,0
230,113,13,24,0
231,114,13,24,0
230,114,13,24,0
230,114,13,24,0
231,113,13,24,0
231,113,13,24,0
230,114,13,24,0
230,114,13,24,0
230,114,13,24,0
230,114,13,24,0
230,114,13,24,0
231,114,13,24,0
230,114,13,24,0
230,114,13,24,0
231,114,13,24,0
230,114,13,24,0
378,160,43,32,1
543,206,66,33,1
707,253,86,32,1
563,213,68,12,1
401,180,46,15,1
250,147,15,12,1
230,114,13,24,0
230,114,13,24,0
230,113,13,24,0
230,114,13,24,0
231,114,13,24,0
230,114,13,24,0
230,114,13,24,0
231,113,13,24,0
231,114,13,24,0
231,114,13,24,0
230,114,13,24,0
231,114,13,24,0
230,114,13,24,0
230,113,13,24,0
447,173,48,34,1
652,232,81,33,1
440,174,41,14,1
231,120,-4,12,1
231,114,13,24,0
231,114,13,24,0
230,114,13,24,0
230,114,13,24,0
231,114,13,24,0
230,114,13,24,0
230,114,13,24,0
230,113,13,24,0
231,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
231,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,114,13,24,0
230,114,13,24,0
230,113,13,24,0
231,113,13,23,0
230,113,13,23,0
231,113,13,23,0
230,114,13,23,0
230,113,13,23,0
230,113,13,23,0
231,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
231,113,13,24,0
230,113,13,24,0
402,154,46,35,1
569,201,73,33,1
712,245,106,34,1
543,211,76,16,1
370,168,43,14,1
225,126,11,14,1
230,113,13,24,0
230,114,13,24,0
230,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
465,168,77,36,1
699,221,139,36,1
474,167,82,15,1
249,108,28,13,1
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
231,113,13,24,0
230,113,13,24,0
230,113,13,24,0
231,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
638,203,116,36,1
227,111,17,15,1
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,23,0
230,113,13,23,0
230,113,13,23,0
230,113,13,23,0
230,113,13,23,0
230,114,13,23,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
231,113,13,24,0
230,113,13,24,0
230,114,13,24,0
378,155,46,33,1
530,192,84,36,1
675,239,123,32,1
507,192,86,15,1
362,155,41,15,1
208,122,9,15,1
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
231,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
231,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
231,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,112,13,24,0
230,113,13,24,0
230,112,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,112,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
231,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
380,152,39,34,1
535,191,68,34,1
708,237,91,32,1
557,200,59,16,1
395,159,37,13,1
228,117,4,12,1
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
231,113,13,24,0
629,198,88,35,1
228,117,13,14,1
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
460,168,48,34,1
674,217,81,32,1
459,161,38,16,1
240,112,-6,12,1
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,112,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,112,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,112,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,114,13,24,0
230,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,112,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,112,13,24,0
230,113,13,24,0
230,113,13,24,0
230,112,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,112,13,24,0
381,145,44,34,1
533,186,77,36,1
690,220,120,34,1
536,172,85,13,1
385,129,50,13,1
220,91,22,14,1
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,114,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,112,13,24,0
230,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
230,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
635,207,77,35,1
232,111,1,16,1
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
461,164,76,32,1
690,224,136,36,1
481,172,85,16,1
251,123,24,12,1
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
630,202,88,36,1
223,107,13,15,1
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
230,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
230,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,112,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
624,197,89,33,1
219,106,13,16,1
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,114,13,24,0
229,113,13,24,0
230,113,13,24,0
229,112,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
438,163,56,32,1
655,210,96,34,1
421,156,58,15,1
208,98,22,16,1
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
639,205,112,36,1
239,110,9,14,1
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,112,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
230,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
375,147,46,36,1
524,191,81,33,1
689,236,117,35,1
545,190,85,15,1
385,146,45,14,1
228,104,11,16,1
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
382,155,55,33,1
525,199,90,34,1
691,246,126,33,1
546,201,97,16,1
397,156,63,14,1
236,117,34,12,1
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
230,113,13,24,0
229,112,13,24,0
230,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
458,161,67,35,1
666,209,124,36,1
457,153,66,13,1
239,93,15,16,1
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
451,159,61,34,1
679,216,117,36,1
463,161,62,15,1
246,114,-1,15,1
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
230,113,13,24,0
229,114,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
434,171,70,32,1
661,223,133,32,1
428,163,75,12,1
208,105,11,12,1
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
461,159,66,34,1
671,209,111,33,1
454,158,54,14,1
221,107,1,12,1
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
381,159,50,33,1
539,203,76,34,1
688,240,107,33,1
518,205,76,16,1
373,161,37,15,1
200,127,-4,14,1
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
459,169,68,34,1
675,217,120,34,1
451,171,67,15,1
225,117,17,12,1
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
458,167,53,32,1
684,222,90,33,1
455,173,49,13,1
234,128,16,16,1
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
228,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
230,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,112,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
460,168,55,32,1
687,213,90,32,1
466,154,51,16,1
238,103,8,15,1
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
